"sample_id","material_id","structure_id","snapshot_id","seed","label_family","label_name","label_provenance_id","label_value","label_unit","label_direction_class","label_method","label_source_type","source_citation_or_doi","is_external_to_graph_proxy","synthetic_label_flag","material_validation_allowed","synthetic_only_not_material_validation","forbidden_if_graph_generated","graph_convention_provenance_id","OI_formula_source","OI_ref_value","graph_cutoff_rule","laplacian_convention","rho_convention","attack_matching_rule","B0_OI_norm","B0_onsite_variance","B0_carrier_density","B0_finite_size","B0_batch_or_family","G1_lambda2_Lsym","G1_rho_A_budget_norm","G1_attack_gap_lambda2","label_forbidden_control_audit","validation_use","notes"
"expander_like_037","synthetic_only_not_material","SYN-C2-R2-expander_like_037","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.57934404915659","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.19210274016910917","0.8954428368391962","0.027777777777777776","expander_like","0.4342871895731776","0.05442001736184852","-0.08581628771415634","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_037","synthetic_only_not_material","SYN-C2-R2-expander_like_037","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.351438211416415","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.19210274016910917","0.8954428368391962","0.027777777777777776","expander_like","0.4342871895731776","0.05442001736184852","-0.08581628771415634","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_038","synthetic_only_not_material","SYN-C2-R2-expander_like_038","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.5456584079568785","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.12234177600464938","0.8507466642350318","0.027777777777777776","expander_like","0.4190183727974807","0.05560875934949601","-0.1536733841648317","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_038","synthetic_only_not_material","SYN-C2-R2-expander_like_038","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.3543938501811965","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","71.99999999999999","0.12234177600464938","0.8507466642350318","0.027777777777777776","expander_like","0.4190183727974807","0.05560875934949601","-0.1536733841648317","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_039","synthetic_only_not_material","SYN-C2-R2-expander_like_039","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.5697381906507073","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.26473437386317933","0.9773552437922456","0.027777777777777776","expander_like","0.4325918772871865","0.05584272535859091","0.19584467248674844","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_039","synthetic_only_not_material","SYN-C2-R2-expander_like_039","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.085624989072132","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.26473437386317933","0.9773552437922456","0.027777777777777776","expander_like","0.4325918772871865","0.05584272535859091","0.19584467248674844","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_040","synthetic_only_not_material","SYN-C2-R2-expander_like_040","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.5191407103202854","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.3432929458122044","1.1313513896183338","0.027777777777777776","expander_like","0.3585325427538507","0.055600838383104804","0.008250322240110117","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_040","synthetic_only_not_material","SYN-C2-R2-expander_like_040","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.0853674887103475","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.3432929458122044","1.1313513896183338","0.027777777777777776","expander_like","0.3585325427538507","0.055600838383104804","0.008250322240110117","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_041","synthetic_only_not_material","SYN-C2-R2-expander_like_041","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.592777520162288","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.00000000000001","0.2509884313749469","0.9984707646427962","0.027777777777777776","expander_like","0.3954397539212845","0.0556343982310082","-0.012110797602558496","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_041","synthetic_only_not_material","SYN-C2-R2-expander_like_041","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.2363808442786457","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.00000000000001","0.2509884313749469","0.9984707646427962","0.027777777777777776","expander_like","0.3954397539212845","0.0556343982310082","-0.012110797602558496","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_042","synthetic_only_not_material","SYN-C2-R2-expander_like_042","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.601151269039921","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.1898620057571181","1.1287269880723212","0.027777777777777776","expander_like","0.23856164848556732","0.055154607412253885","0.0","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_042","synthetic_only_not_material","SYN-C2-R2-expander_like_042","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.982849906616829","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.1898620057571181","1.1287269880723212","0.027777777777777776","expander_like","0.23856164848556732","0.055154607412253885","0.0","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_043","synthetic_only_not_material","SYN-C2-R2-expander_like_043","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.5597943200770534","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.21729028291366836","0.9873263825782372","0.027777777777777776","expander_like","0.38902726592468573","0.055301378832715846","-0.10543348664214063","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_043","synthetic_only_not_material","SYN-C2-R2-expander_like_043","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.277128083534477","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.21729028291366836","0.9873263825782372","0.027777777777777776","expander_like","0.38902726592468573","0.055301378832715846","-0.10543348664214063","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_044","synthetic_only_not_material","SYN-C2-R2-expander_like_044","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.702323081446076","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.10031031060992114","0.9623050413466314","0.027777777777777776","expander_like","0.3818493141798027","0.05442515600497247","-0.17697040240119236","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_044","synthetic_only_not_material","SYN-C2-R2-expander_like_044","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.472555346294833","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.10031031060992114","0.9623050413466314","0.027777777777777776","expander_like","0.3818493141798027","0.05442515600497247","-0.17697040240119236","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_045","synthetic_only_not_material","SYN-C2-R2-expander_like_045","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.4019744052130845","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.307445975473804","0.879487930309415","0.027777777777777776","expander_like","0.41197325885150227","0.054582691649326685","-0.10847174560030504","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_045","synthetic_only_not_material","SYN-C2-R2-expander_like_045","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.1587561904157626","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.307445975473804","0.879487930309415","0.027777777777777776","expander_like","0.41197325885150227","0.054582691649326685","-0.10847174560030504","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_046","synthetic_only_not_material","SYN-C2-R2-expander_like_046","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6478271889964837","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.22515443705515048","1.1648850859624569","0.027777777777777776","expander_like","0.36025800551311915","0.05513608511582068","-0.12535296183670064","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_046","synthetic_only_not_material","SYN-C2-R2-expander_like_046","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.337057663470505","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.22515443705515048","1.1648850859624569","0.027777777777777776","expander_like","0.36025800551311915","0.05513608511582068","-0.12535296183670064","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_047","synthetic_only_not_material","SYN-C2-R2-expander_like_047","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.4791894971642954","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.20914632456178034","0.9898658759171383","0.027777777777777776","expander_like","0.3859746692696213","0.0549688652487454","0.09967496589240188","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"expander_like_047","synthetic_only_not_material","SYN-C2-R2-expander_like_047","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","3.007041498692528","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.20914632456178034","0.9898658759171383","0.027777777777777776","expander_like","0.3859746692696213","0.0549688652487454","0.09967496589240188","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_000","synthetic_only_not_material","SYN-C2-R2-bottleneck_000","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.7267975883565008","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.09321114955272494","0.842388559958923","0.027777777777777776","bottleneck","0.11224025434869099","0.056424023057595855","-0.05665424606467267","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_000","synthetic_only_not_material","SYN-C2-R2-bottleneck_000","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.957370816772612","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.09321114955272494","0.842388559958923","0.027777777777777776","bottleneck","0.11224025434869099","0.056424023057595855","-0.05665424606467267","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_001","synthetic_only_not_material","SYN-C2-R2-bottleneck_001","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6335801356778408","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.08407236908446744","0.9011401015736543","0.027777777777777776","bottleneck","0.1128493413088917","0.05632337181596696","-0.07167644922687726","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_001","synthetic_only_not_material","SYN-C2-R2-bottleneck_001","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.878647886076257","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.08407236908446744","0.9011401015736543","0.027777777777777776","bottleneck","0.1128493413088917","0.05632337181596696","-0.07167644922687726","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_002","synthetic_only_not_material","SYN-C2-R2-bottleneck_002","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.6115060044098777","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.1813011567919619","0.9738260333078934","0.027777777777777776","bottleneck","0.1193923823691311","0.05817145342270393","-0.08151521332915641","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_002","synthetic_only_not_material","SYN-C2-R2-bottleneck_002","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.8758975081967284","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.1813011567919619","0.9738260333078934","0.027777777777777776","bottleneck","0.1193923823691311","0.05817145342270393","-0.08151521332915641","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_003","synthetic_only_not_material","SYN-C2-R2-bottleneck_003","synthetic_static_graph","29202","diagnostic_synthetic","Y_A_null_diagnostic","SYN-C2-R2-PLANTED","2.573848811434457","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.3112558180768854","0.9490375579480287","0.027777777777777776","bottleneck","0.12477139956353525","0.056797862157899746","-0.021973712476205443","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
"bottleneck_003","synthetic_only_not_material","SYN-C2-R2-bottleneck_003","synthetic_static_graph","29202","diagnostic_synthetic","Y_B_positive_diagnostic","SYN-C2-R2-PLANTED","2.793259391964698","dimensionless_planted_diagnostic","diagnostic_only","synthetic_planted_protocol_sanity","diagnostic_synthetic","current/B/scripts/C2_residual_benchmark.py","false","true","false","true","true","GRAPH-C2-R2-LSYM-BUDGET-ATTACK","synthetic_budget_rescaled_overlap_capacity","predeclared_synthetic_scale","synthetic_family_generator_edges","L_sym=I-D^-1/2 A_w D^-1/2","spectral_radius(A_w/S_w)","high_betweenness_proxy_vs_matched_random_edges","72.0","0.3112558180768854","0.9490375579480287","0.027777777777777776","bottleneck","0.12477139956353525","0.056797862157899746","-0.021973712476205443","diagnostic_only_excluded_from_material_validation","software_sanity_only","Generated from C2_residual_benchmark_synthetic_rows.csv; row cannot support material claims."
