L,reservoir_id,alpha_kernel,alpha_tail_effective,reservoir_kind,sector,observable_kind,observable_status,affinity_mode,affinity_split,activity_mode,activity_bias,rho_left,rho_right,n_state,pi_resid,phi_resid,phi_gauge,coboundary_resid,a_mean,corrector_2hphi,two_C_explicit,two_C_residual,C_status,lambda_tilt_second,lambda_tilt_rel_spread,G_R,G_rel_spread,S_R,J0,FDT_residual_R2,status,verdict,density_delta,activity_A
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,32,5.2583233255286824e-17,5.638571133066089e-16,1.3877787807814457e-16,0.7071067811865475,3.745458972156589,2.0326327577367547,NA,-4.064875114493429,C_from_tilted_residual,1.713216615399915,2.1336405406730163e-06,0.8565836336328791,7.184060611464116e-07,2.0000576104097942,0.06852740979368144,4.934813415680139e-05,ok,ROW_VALID,0.02,0.05
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,64,8.642495996834549e-17,1.118756282540478e-15,4.163336342344337e-16,0.7071067811865476,4.171374604978354,2.281046045219746,NA,-4.561633295458968,C_from_tilted_residual,1.8907873547391318,2.1513790858929215e-06,0.9453637497438105,7.131276483311892e-07,2.0000633145194397,0.07562996193479654,5.9855251510754215e-05,ok,ROW_VALID,0.02,0.05
7,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,128,7.429406462162948e-17,1.0033123762229562e-15,8.326672684688674e-17,0.7071067811865476,4.563271960881317,2.510525319742153,NA,-5.020529379746794,C_from_tilted_residual,2.0532679008766763,2.164723008179347e-06,1.026599150758123,7.090158005128684e-07,2.0000677960432554,0.0821289258823833,6.959936043049453e-05,ok,ROW_VALID,0.02,0.05
4,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,16,8.787995451091259e-17,5.665411122617139e-16,1.942890293094024e-16,0.7071067811865476,1.4841168748288789,0.8967039481603909,NA,-1.7931771128344194,C_from_tilted_residual,0.5876437101548504,2.044973000303144e-06,0.2938046284970741,5.385146948717662e-07,2.000117265547784,0.023505340326744784,3.445316070216364e-05,ok,ROW_VALID,0.02,0.05
5,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,32,6.506141767901677e-17,7.103161231792188e-16,2.498001805406602e-16,0.7071067811865475,1.5947257620809001,0.9898965956169341,NA,-1.9795284176241477,C_from_tilted_residual,0.6050939400736866,2.06205043022205e-06,0.30252642013604003,5.043228512636478e-07,2.0001358552472475,0.024203254079337044,4.109980160649229e-05,ok,ROW_VALID,0.02,0.05
6,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,64,5.212271008589548e-17,9.565525866776485e-16,8.326672684688674e-17,0.7071067811865476,1.6853410315879223,1.0682249573659521,NA,-2.13615918597315,C_from_tilted_residual,0.6174068029807245,2.077013134570142e-06,0.3086802288724655,4.783067132473311e-07,2.0001501399553927,0.024695691939437048,4.634523579349903e-05,ok,ROW_VALID,0.02,0.05
7,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.49,0.51,128,6.954420219364293e-17,1.1823612383705527e-15,1.1102230246251565e-16,0.7071067811865476,1.762072519531983,1.1358023710561944,NA,-2.2712934439315617,C_from_tilted_residual,0.6265814466566155,2.0882715946865165e-06,0.3132654233518217,4.5772854025702294e-07,2.0001615242194006,0.025062614692618335,5.0599952972074647e-05,ok,ROW_VALID,0.02,0.05
4,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,16,9.116476581739529e-17,5.333688044750168e-16,8.326672684688674e-17,0.7071067811865476,3.275044221549585,1.7594160673103638,NA,-3.518993640901075,C_from_tilted_residual,1.515466647958874,2.1112222196241502e-06,0.7577143593278102,7.254849972049115e-07,2.0000500575220554,0.06061771141581873,3.792930325374755e-05,ok,ROW_VALID,0.02,-0.05
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,32,8.851510931306615e-17,8.451726248873985e-16,1.6653345369377348e-16,0.7071067811865475,3.745735736442051,2.0323272651922566,NA,-4.064846386660719,C_from_tilted_residual,1.7132166149735895,2.1338945700952633e-06,0.8565836336328458,7.184061065101103e-07,2.0000576099121674,0.06852740980116778,4.934770789777332e-05,ok,ROW_VALID,0.02,-0.05
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,64,9.521603755824882e-17,9.605082816038911e-16,2.220446049250313e-16,0.7071067811865476,4.171703859847923,2.2806983870614594,NA,-4.561614891530762,C_from_tilted_residual,1.8907873553786203,2.1510620113388284e-06,0.9453637497437883,7.131277246663152e-07,2.0000633151959337,0.07562996194418314,5.985589104362532e-05,ok,ROW_VALID,0.02,-0.05
7,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,128,9.172106743411044e-17,1.4810455926949992e-15,1.3877787807814457e-16,0.7071067811865476,4.563650053457325,2.510140637624479,NA,-5.020522791057779,C_from_tilted_residual,2.053267900024025,2.1651577392266437e-06,1.0265991507586336,7.090154544464629e-07,2.000067795211701,0.08212892589366372,6.959850675780643e-05,ok,ROW_VALID,0.02,-0.05
4,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,16,6.220074702395762e-17,4.655778695606983e-16,2.7755575615628914e-17,0.7071067811865476,1.4842808432649086,0.8965444241221143,NA,-1.7931815572321725,C_from_tilted_residual,0.5876437101548504,2.044973000313447e-06,0.2938046284971241,5.385146098491726e-07,2.000117265547444,0.0235053403269469,3.445316060224357e-05,ok,ROW_VALID,0.02,-0.05
5,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,32,6.588053624691806e-17,7.252135468647579e-16,3.608224830031759e-16,0.7071067811865475,1.5949270602486902,0.9897329856254236,NA,-1.9795661058004272,C_from_tilted_residual,0.6050939400736866,2.0620210736555565e-06,0.3025264201359401,5.04323236596635e-07,2.0001358552479083,0.024203254079608216,4.109980180633244e-05,ok,ROW_VALID,0.02,-0.05
6,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,64,9.769908550829124e-17,1.2201901379484161e-15,3.3306690738754696e-16,0.7071067811865476,1.6855747430914856,1.0680628152516185,NA,-2.136230755220271,C_from_tilted_residual,0.617406803122833,2.076797350090061e-06,0.3086802288723489,4.783069020729546e-07,2.0001501404165225,0.024695691939777165,4.6345378135193016e-05,ok,ROW_VALID,0.02,-0.05
7,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.49,0.51,128,1.352691912975326e-16,2.6297682014209472e-15,0.0,0.7071067811865476,1.7623348675532562,1.135644729777144,NA,-2.2713981508514203,C_from_tilted_residual,0.6265814464789798,2.088556866308031e-06,0.31326542335208263,4.5772762766854016e-07,2.0001615236506893,0.025062614693027174,5.0599774814585885e-05,ok,ROW_VALID,0.02,-0.05
4,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,16,5.198959289829867e-17,2.980041598936231e-16,1.6653345369377348e-16,0.7071067811865476,3.2749059747348648,1.759911895552139,NA,-3.5192279946067693,C_from_tilted_residual,1.5155898756802344,2.1109333577099163e-06,0.7577650561623628,7.255176647009435e-07,2.000078867922218,0.060621766851686076,5.976335550883505e-05,ok,ROW_VALID,0.02,0.1
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,32,5.696213076246803e-17,6.458439305740443e-16,3.0531133177191805e-16,0.7071067811865475,3.7455361496552473,2.0329150548125683,NA,-4.065088907840819,C_from_tilted_residual,1.7133622966269968,2.1336768453745476e-06,0.8566415494660085,7.184456462509308e-07,2.0000924513818283,0.06853204264054624,7.919769497988227e-05,ok,ROW_VALID,0.02,0.1
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,64,7.589648321221783e-17,1.0175718397265814e-15,3.3306690738754696e-16,0.7071067811865476,4.17144543028759,2.2813644790615966,NA,-4.56185720627059,C_from_tilted_residual,1.8909527030785966,2.1510617986981107e-06,0.9454277900615926,7.131722016207937e-07,2.0001027291099676,0.07563508463237256,9.712295541142169e-05,ok,ROW_VALID,0.02,0.1
7,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,128,8.303033069536201e-17,1.2004831485462652e-15,1.942890293094024e-16,0.7071067811865476,4.563335410533217,2.510875381778116,NA,-5.020759838359736,C_from_tilted_residual,2.0534509539515966,2.1653518406005936e-06,1.0266685976504264,7.090643270313243e-07,2.0001108036721917,0.08213448100387599,0.00011375865074381153,ok,ROW_VALID,0.02,0.1
4,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,16,7.589295998280166e-17,4.0602728012317886e-16,2.220446049250313e-16,0.7071067811865476,1.4840648161267955,0.8968131290478316,NA,-1.7931951379031215,C_from_tilted_residual,0.5876828072715057,2.0451089910390823e-06,0.2938145243195467,5.386424889140157e-07,2.000182967920108,0.02350613151075226,5.375863241230405e-05,ok,ROW_VALID,0.02,0.1
5,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,32,7.278144477696261e-17,5.898662026033406e-16,8.326672684688674e-17,0.7071067811865475,1.5946442339019353,0.9900046637747864,NA,-1.9795142633639455,C_from_tilted_residual,0.6051346343127761,2.062994214850804e-06,0.30253480094636354,5.044820186144395e-07,2.000214958476994,0.024203923915348813,6.50324200490715e-05,ok,ROW_VALID,0.02,0.1
6,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,64,1.130684963522967e-16,1.3806447635228785e-15,8.326672684688674e-17,0.7071067811865476,1.6852325926103808,1.0683280066029632,NA,-2.1361122252548483,C_from_tilted_residual,0.6174483739584957,2.0776356810751403e-06,0.3086872220530168,4.784921794901831e-07,2.0002394976117586,0.02469625063840486,7.392985246212902e-05,ok,ROW_VALID,0.02,0.1
7,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.1,0.49,0.51,128,9.495883246521261e-17,1.1568170752169309e-15,1.3877787807814457e-16,0.7071067811865476,1.7619395789170804,1.1358983846602269,NA,-2.2712144360041626,C_from_tilted_residual,0.6266235275731447,2.08841129372832e-06,0.31327119264463743,4.5793482178974895e-07,2.0002590161041773,0.02506307537083452,8.114228386979505e-05,ok,ROW_VALID,0.02,0.1
4,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,16,3.204837918388274e-17,2.855224766550912e-16,2.220446049250313e-16,0.7071067811865476,3.275345242629405,1.759399662979693,NA,-3.5191550295735925,C_from_tilted_residual,1.5155898760355058,2.1106930861700004e-06,0.7577650561623517,7.255177819111327e-07,2.000078868391088,0.06062176686287524,5.976371080240739e-05,ok,ROW_VALID,0.02,-0.1
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,32,7.1567805316947e-17,6.777872360819867e-16,0.0,0.7071067811865475,3.746089600247635,2.0323040458733908,NA,-4.0650313499914095,C_from_tilted_residual,1.7133622961296169,2.1339619561327774e-06,0.8566415494662305,7.184454388879843e-07,2.000092450800694,0.06853204265552038,7.919719715587803e-05,ok,ROW_VALID,0.02,-0.1
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,64,7.2182136562354e-17,1.0160342646460023e-15,3.0531133177191805e-16,0.7071067811865476,4.172103842297873,2.280669134505781,NA,-4.561820274151383,C_from_tilted_residual,1.890952702652271,2.1512755116672526e-06,0.9454277900613262,7.13172659600626e-07,2.000102728659597,0.07563508465114188,9.712252961868728e-05,ok,ROW_VALID,0.02,-0.1
7,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,128,7.434424671748465e-17,1.1202831629360221e-15,4.440892098500626e-16,0.7071067811865476,4.564091479159955,2.51010598534494,NA,-5.020746509345376,C_from_tilted_residual,2.0534509551595193,2.164817666421291e-06,1.0266685976501377,7.090648893508201e-07,2.0001108048493,0.08213448102644172,0.0001137598592437783,ok,ROW_VALID,0.02,-0.1
4,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,16,7.760483126060922e-17,4.0857519593367556e-16,8.326672684688674e-17,0.7071067811865476,1.4843927153248453,0.8964940843633888,NA,-1.793203992558837,C_from_tilted_residual,0.5876828071293971,2.0453848072302913e-06,0.29381452431961885,5.386422338549683e-07,2.0001829674359493,0.02350613151115577,5.375849015942791e-05,ok,ROW_VALID,0.02,-0.1
5,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,32,9.899212585419674e-17,8.665217241000589e-16,3.3306690738754696e-16,0.7071067811865475,1.5950467780957938,0.9896774501999612,NA,-1.9795895942316688,C_from_tilted_residual,0.6051346340640862,2.0633978425077836e-06,0.3025348009463025,5.044821929269408e-07,2.0002149576553765,0.024203923915892378,6.503217148123852e-05,ok,ROW_VALID,0.02,-0.1
6,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,64,7.815611853123666e-17,9.64786697975006e-16,4.163336342344337e-16,0.7071067811865476,1.685699949626035,1.0680037307139532,NA,-2.136255306274911,C_from_tilted_residual,0.6174483740650771,2.0774378919890326e-06,0.3086872220532444,4.784917029411756e-07,2.000239497955557,0.02469625063908576,7.392995858834794e-05,ok,ROW_VALID,0.02,-0.1
7,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.1,0.49,0.51,128,9.129080212686082e-17,1.0833859828165365e-15,5.551115123125783e-16,0.7071067811865476,1.7624641958494922,1.135583111355464,NA,-2.271423779702866,C_from_tilted_residual,0.6266235275020904,2.0885264578774894e-06,0.3132711926443321,4.5793614191760245e-07,2.0002590158793128,0.025063075371658416,8.114221342614414e-05,ok,ROW_VALID,0.02,-0.1
4,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,16,4.629544247115177e-17,5.454450674460522e-16,0.0,0.7071067811865476,3.274870653868568,1.7595069029854575,NA,-3.5189519832390777,C_from_tilted_residual,1.515425573614948,2.1113644255625407e-06,0.7576974611083087,7.254741796365175e-07,2.00004045334702,-0.060616359656335494,3.065139833058339e-05,ok,ROW_VALID,-0.02,0.0
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,32,6.368527043293859e-17,5.151600615742167e-16,2.498001805406602e-16,0.7071067811865475,3.745525518135186,2.03243683414855,NA,-4.064794295374383,C_from_tilted_residual,1.7131680569093533,2.1337295313510796e-06,0.8565643293129588,7.183929591685548e-07,2.000045995708772,-0.06852586559055396,3.939828343568763e-05,ok,ROW_VALID,-0.02,0.0
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,64,7.045366006766502e-17,8.168416858692444e-16,1.3877787807814457e-16,0.7071067811865476,4.17146076942341,2.2808240220977645,NA,-4.561552550242505,C_from_tilted_residual,1.8907322412786698,2.1514417969977805e-06,0.9453424041381497,7.131130631705681e-07,2.0000501754731013,-0.0756282544655007,4.743300237031178e-05,ok,ROW_VALID,-0.02,0.0
7,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,128,1.0192001539827393e-16,1.5242500717827531e-15,5.551115123125783e-17,0.7071067811865476,4.563376867103681,2.5102804137158374,NA,-5.020450395526539,C_from_tilted_residual,2.0532068852929797,2.1649300891489596e-06,1.02657600315339,7.089996298187371e-07,2.0000534582788134,-0.08212707428781296,5.487898619982445e-05,ok,ROW_VALID,-0.02,0.0
4,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,16,6.44842960906933e-17,5.149077369625821e-16,0.0,0.7071067811865476,1.4841888922714515,0.8966143804583512,NA,-1.7931725936445089,C_from_tilted_residual,0.5876306790852937,2.044734951211217e-06,0.29380133042246626,5.384719837523832e-07,2.000095364579598,-0.023505076641481937,2.8018240361138425e-05,ok,ROW_VALID,-0.02,0.0
5,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,32,6.670059898301455e-17,7.787178791370263e-16,1.1102230246251565e-16,0.7071067811865475,1.5948200490598794,0.9898060366730845,NA,-1.9795457094227231,C_from_tilted_residual,0.6050803763102408,2.062537013534486e-06,0.30252362723616755,5.042699360841291e-07,2.0001094851275196,-0.02420303085711145,3.31218379057141e-05,ok,ROW_VALID,-0.02,0.0
6,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,64,7.072120178970535e-17,5.818188466867662e-16,5.551115123125783e-17,0.7071067811865476,1.6854550962701251,1.0681365606719475,NA,-2.136198709473641,C_from_tilted_residual,0.6173929474684314,2.077192816479362e-06,0.30867789866639295,4.78245115766752e-07,2.00012035243147,-0.02469550577498414,3.715013564553615e-05,ok,ROW_VALID,-0.02,0.0
7,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.0,0.51,0.49,128,8.141285238318395e-17,1.366685183728314e-15,1.3877787807814457e-16,0.7071067811865476,1.762204299765195,1.135717819988454,NA,-2.271354698322459,C_from_tilted_residual,0.62656742143119,2.0884654074204625e-06,0.3132635012415508,4.57659909517203e-07,2.000129025398517,-0.025062461212449483,4.041894808848312e-05,ok,ROW_VALID,-0.02,0.0
4,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,16,9.615033894803411e-17,8.201768636742234e-16,8.326672684688674e-17,0.7071067811865476,3.2750442215495847,1.7594160673103634,NA,-3.5189936407589655,C_from_tilted_residual,1.5154666481009826,2.1111489600652945e-06,0.7577143593277325,7.254850191833649e-07,2.0000500577098097,-0.060617711415816955,3.7929445517725924e-05,ok,ROW_VALID,-0.02,0.05
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,32,8.004336617749215e-17,8.281419390983704e-16,2.7755575615628914e-17,0.7071067811865475,3.7457357364420494,2.0323272651922553,NA,-4.064846386447552,C_from_tilted_residual,1.7132166151867523,2.1337520025203725e-06,0.8565836336329902,7.184059574579281e-07,2.000057610160683,-0.06852740980116978,4.934792077193606e-05,ok,ROW_VALID,-0.02,0.05
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,64,9.236822369109704e-17,9.05432713533452e-16,5.551115123125783e-17,0.7071067811865476,4.1717038598479235,2.2806983870614603,NA,-4.561614892170252,C_from_tilted_residual,1.8907873547391318,2.1513626450935677e-06,0.9453637497439549,7.131275778679024e-07,2.000063314519134,-0.0756299619441807,5.985525122209623e-05,ok,ROW_VALID,-0.02,0.05
7,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,128,9.538991013147486e-17,1.4747131562854852e-15,1.942890293094024e-16,0.7071067811865476,4.563650053457325,2.5101406376244793,NA,-5.020522791768322,C_from_tilted_residual,2.0532678993134823,2.165469188392662e-06,1.0265991507578232,7.090160492480508e-07,2.0000677945211476,-0.08212892589366738,6.959779783599629e-05,ok,ROW_VALID,-0.02,0.05
4,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,16,5.135841497390996e-17,3.2463477713502526e-16,0.0,0.7071067811865476,1.4842808432649088,0.8965444241221143,NA,-1.7931815572321728,C_from_tilted_residual,0.5876437101548504,2.044991893015059e-06,0.293804628497113,5.385146098491929e-07,2.0001172655475195,-0.02350534032694701,3.445316062444803e-05,ok,ROW_VALID,-0.02,0.05
5,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,32,9.841124508642643e-17,4.842438912336322e-16,3.0531133177191805e-16,0.7071067811865475,1.59492706024869,0.9897329856254233,NA,-1.9795661061912253,C_from_tilted_residual,0.605093939682888,2.0626485733189925e-06,0.30252642013602893,5.043228420890753e-07,2.000135853955538,-0.024203254079607883,4.1099410830192085e-05,ok,ROW_VALID,-0.02,0.05
6,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,64,1.2671125049425588e-16,1.7286806890921079e-15,8.326672684688674e-17,0.7071067811865476,1.6855747430914856,1.068062815251618,NA,-2.136230754793945,C_from_tilted_residual,0.6174068035491587,2.076114032875445e-06,0.30868022887266533,4.783064704714521e-07,2.0001501417955962,-0.024695691939779774,4.634580382800735e-05,ok,ROW_VALID,-0.02,0.05
7,tail_alpha_1_left_transport_current_nonLDB_signed,1.0,1.0,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,0.05,0.51,0.49,128,1.1904293003485205e-16,2.3867269914454888e-15,6.38378239159465e-16,0.7071067811865476,1.7623348675532564,1.1356447297771441,NA,-2.271398150673785,C_from_tilted_residual,0.6265814466566155,2.088307032145494e-06,0.31326542335185503,4.577283541953225e-07,2.000161524219188,-0.02506261469303178,5.0599952905461265e-05,ok,ROW_VALID,-0.02,0.05
4,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.51,0.49,16,4.2733483976904045e-17,3.5348699666006523e-16,2.220446049250313e-16,0.7071067811865476,3.274824559011273,1.7596721742083974,NA,-3.5190300857581764,C_from_tilted_residual,1.5154666474614942,2.1115328398277594e-06,0.7577143593276991,7.254850265095231e-07,2.000050056865927,-0.06061771141022365,3.792880609587712e-05,ok,ROW_VALID,-0.02,-0.05
5,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.51,0.49,32,5.28753623289273e-17,6.711124311925879e-16,5.551115123125783e-17,0.7071067811865475,3.7454589721565883,2.0326327577367547,NA,-4.064875115559242,C_from_tilted_residual,1.713216614334101,2.1342756141475895e-06,0.8565836336329902,7.184059250553061e-07,2.0000576091652738,-0.06852740979368144,4.934706812065315e-05,ok,ROW_VALID,-0.02,-0.05
6,tail_alpha_0.5_left_transport_current_nonLDB_signed,0.5,0.5,tail,exclusion,left_transport_current,transport_non_coboundary,two_terminal_symmetric,0.5,nonLDB_site_skew,-0.05,0.51,0.49,64,8.531059802032957e-17,1.1123119410196145e-15,1.942890293094024e-16,0.7071067811865476,4.171374604978354,2.2810460452197456,NA,-4.561633294961588,C_from_tilted_residual,1.8907873552365118,2.1511512619429666e-06,0.9453637497437439,7.131277364102116e-07,2.000063315045706,-0.0756299619347992,5.985574902389601e-05,ok,ROW_VALID,-0.02,-0.05
